ESTACAO,ANO,MS,DI,P_E_MD,P_E_MX,P_E_MN,P_M_MD,P_M_MX,P_M_MN,T_MED,T_MAX,T_MIN,HR_MED,HR_MAX,HR_MIN,TW_MED,TW_MAX,TW_MIN,TD_MED,TD_MAX,TD_MIN,E_MED,E_MAX,E_MIN,DD_MED,DD_FFX,DD_DP,DD_PRE,FF_MED,FF_MAX,FF_DP,TSUP_M,TSUP_X,TSUP_N,T_05_M,T_05_X,T_05_N,T_10_M,T_10_X,T_10_N,T_20_M,T_20_X,T_20_N,T_50_M,T_50_X,T_50_N,T100_M,T100_X,T100_N,PR_DUR,PR_QTD,PR_I_X,RG_TOT,RD_TOT
1210881,2022,1,5,1022.1,1024.6,1018.3,1023.4,1025.9,1019.6,12.4,17.3,7.0,73,94,53,9.4,13.5,5.2,7.6,12.3,4.5,10.5,14.3,8.4,265,242,36,6,2.4,8.4,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.1,0.0,-990,-990
1210881,2022,1,6,1020.4,1023.2,1018.1,1021.7,1024.5,1019.4,12.4,17.3,8.7,62,82,38,8.3,11.4,5.8,5.0,10.0,2.1,8.7,12.3,7.1,309,298,37,7,2.2,8.4,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,7,1025.0,1027.9,1022.9,1026.3,1029.3,1024.3,11.7,17.3,6.5,66,92,42,8.0,11.9,4.6,5.2,8.3,3.3,8.9,10.9,7.8,350,11,49,8,2.1,8.8,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,8,1027.8,1029.7,1026.2,1029.1,1031.1,1027.5,12.1,16.8,7.0,58,79,40,7.6,12.1,4.2,3.9,7.6,1.6,8.1,10.4,6.8,10,51,54,8,2.5,8.8,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,9,1026.8,1028.6,1025.3,1028.2,1030.0,1026.6,10.0,15.8,5.4,72,94,54,7.1,12.0,2.1,5.0,8.9,0.6,8.8,11.4,6.4,337,191,83,7,1.3,5.6,0.8,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,10,1022.2,1025.3,1019.5,1023.5,1026.7,1020.9,11.7,17.4,6.9,84,96,64,9.9,14.1,6.1,8.9,12.0,6.1,11.5,14.0,9.4,304,349,64,7,1.4,6.0,0.8,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.1,0.0,-990,-990
1210881,2022,1,11,1020.3,1022.8,1018.4,1021.6,1024.1,1019.7,14.8,18.8,10.1,65,95,46,10.8,13.4,8.2,8.0,10.2,5.7,10.8,12.4,9.1,11,17,41,8,2.8,11.5,1.9,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,12,1023.2,1024.5,1022.2,1024.5,1025.8,1023.5,13.3,16.6,9.9,69,81,49,9.9,12.5,7.3,7.6,9.2,3.5,10.4,11.6,7.9,34,79,33,1,3.0,12.2,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,13,1025.2,1026.4,1023.9,1026.5,1027.8,1025.2,12.4,15.9,8.0,63,73,54,8.5,11.7,4.9,5.5,8.7,2.7,9.1,11.3,7.4,49,68,32,1,4.9,12.8,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,14,1025.9,1027.4,1025.0,1027.2,1028.7,1026.3,12.3,15.2,9.1,65,76,55,8.7,11.5,5.6,5.9,9.6,2.5,9.4,11.9,7.3,46,79,32,1,4.0,13.1,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,15,1025.0,1026.9,1023.9,1026.4,1028.2,1025.2,11.9,15.2,9.4,73,81,62,9.1,11.8,6.6,7.2,9.6,4.8,10.2,12.0,8.6,25,28,27,1,3.4,8.4,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,16,1027.6,1029.4,1023.1,1029.0,1030.8,1024.5,12.3,15.0,10.2,75,87,67,9.7,12.1,7.2,8.0,9.8,5.6,10.8,12.1,9.1,24,73,30,1,2.7,7.5,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,17,1028.2,1031.0,1026.8,1029.5,1032.3,1028.1,11.7,15.3,8.6,65,75,54,8.0,11.3,4.9,5.3,8.4,2.6,8.9,11.0,7.4,19,51,31,8,2.6,8.3,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,18,1027.2,1028.8,1025.8,1028.5,1030.2,1027.2,11.0,14.8,7.9,74,84,59,8.2,10.8,5.5,6.4,8.1,4.2,9.6,10.8,8.3,21,45,25,8,2.9,8.7,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,19,1027.6,1029.7,1026.3,1028.9,1031.1,1027.6,10.9,14.9,6.8,78,92,57,8.6,11.2,4.8,7.1,8.6,4.1,10.1,11.1,8.2,14,84,49,8,2.2,5.7,0.9,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,20,1024.3,1026.5,1022.1,1025.7,1027.9,1023.4,10.2,15.3,5.3,72,86,50,7.3,11.0,2.7,5.2,7.9,2.5,8.9,10.7,7.3,17,62,48,8,2.1,7.0,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,21,1021.8,1023.2,1020.4,1023.1,1024.5,1021.7,10.9,14.7,7.7,62,73,44,6.9,10.5,4.2,3.6,6.8,1.6,8.0,9.9,6.8,17,17,39,8,2.6,7.7,1.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,22,1021.5,1023.1,1020.4,1022.9,1024.4,1021.7,12.1,16.1,8.4,63,75,49,8.2,11.5,5.4,5.2,9.4,3.3,8.9,11.8,7.7,35,51,25,1,4.3,11.5,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,23,1019.9,1021.1,1018.8,1021.3,1022.4,1020.1,12.8,15.7,10.2,67,76,57,9.3,11.8,7.1,6.8,10.3,4.8,9.9,12.5,8.6,38,34,26,1,4.2,11.8,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,24,1022.2,1024.6,1020.2,1023.5,1025.9,1021.6,12.9,15.6,10.0,72,87,56,9.8,11.5,7.3,7.8,10.3,5.7,10.6,12.5,9.2,35,84,28,1,3.0,9.4,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,25,1023.9,1025.4,1022.7,1025.2,1026.7,1024.0,13.1,16.2,10.2,65,83,51,9.3,11.4,7.2,6.5,9.2,4.8,9.7,11.6,8.6,25,39,25,1,3.2,10.0,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,26,1021.7,1023.5,1020.0,1023.0,1024.8,1021.3,13.8,17.1,11.1,59,64,48,9.3,12.4,7.0,5.9,8.2,4.0,9.3,10.9,8.1,24,45,24,1,3.1,9.1,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,27,1021.9,1023.5,1020.6,1023.2,1024.9,1021.9,13.4,17.4,10.5,66,81,50,9.7,13.0,7.2,7.1,10.4,5.3,10.1,12.6,8.9,31,68,28,1,3.3,9.5,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,28,1023.8,1025.3,1022.7,1025.2,1026.6,1024.0,13.2,17.3,9.5,61,79,43,9.0,12.2,6.2,5.7,10.4,3.8,9.2,12.6,8.0,32,39,26,1,3.6,10.9,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,29,1025.6,1027.4,1024.7,1026.9,1028.7,1026.1,13.8,17.8,10.4,57,75,31,9.0,12.0,6.0,5.2,9.5,0.0,8.9,11.8,6.1,37,68,23,1,3.8,11.2,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,30,1024.7,1026.3,1023.2,1026.0,1027.7,1024.5,14.3,18.6,10.5,36,69,21,7.2,10.9,4.7,-0.9,7.6,-4.6,5.8,10.4,4.4,18,34,40,8,3.0,9.7,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,1,31,1025.8,1027.7,1024.4,1027.1,1029.0,1025.8,14.5,21.8,9.8,50,73,20,8.8,15.5,4.9,3.8,9.6,-1.9,8.1,11.9,5.3,257,39,74,6,1.5,5.9,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,1,1025.5,1026.9,1023.4,1026.9,1028.2,1024.7,12.6,17.6,7.1,52,74,32,7.4,11.9,2.5,2.6,7.3,-1.4,7.4,10.2,5.5,4,62,70,8,1.9,8.1,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,2,1024.3,1026.1,1022.1,1025.6,1027.4,1023.5,13.2,17.8,9.8,52,65,34,8.0,11.6,5.3,3.3,7.1,1.2,7.8,10.1,6.7,12,62,47,8,2.7,7.8,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,3,1022.0,1023.5,1020.8,1023.3,1024.8,1022.2,13.7,19.3,8.9,69,82,49,10.3,16.1,4.8,8.0,12.4,2.2,11.0,14.4,7.2,292,219,85,6,1.7,5.6,1.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,4,1022.7,1024.1,1021.4,1024.0,1025.4,1022.7,13.3,16.1,11.9,72,87,46,10.3,12.7,7.3,8.3,11.0,2.8,11.0,13.1,7.5,316,39,72,7,1.0,4.3,0.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,1.7,0.9,-990,-990
1210881,2022,2,5,1022.8,1024.1,1020.9,1024.1,1025.4,1022.3,13.3,17.6,9.5,71,90,53,10.1,13.5,6.3,7.9,10.7,5.6,10.7,12.9,9.1,307,124,75,7,1.7,6.0,0.9,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,6,1024.0,1025.7,1022.1,1025.3,1027.0,1023.5,13.6,18.5,9.3,68,85,49,10.1,13.7,6.2,7.8,10.1,5.4,10.6,12.3,9.0,18,62,44,8,2.4,8.0,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,7,1024.2,1025.8,1022.0,1025.5,1027.1,1023.3,14.2,18.6,10.5,63,81,42,10.1,13.6,6.3,7.0,10.2,0.1,10.1,12.4,6.2,25,68,37,1,2.9,12.0,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,8,1024.4,1026.2,1022.8,1025.7,1027.6,1024.2,14.0,17.5,10.5,67,84,44,10.3,13.5,6.1,7.8,11.3,0.0,10.7,13.4,6.1,35,45,28,1,3.3,10.5,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,9,1026.5,1027.9,1025.6,1027.8,1029.2,1027.0,13.6,16.9,10.2,70,86,58,10.3,12.7,7.2,8.1,10.9,5.5,10.8,13.0,9.0,29,68,32,1,3.2,9.4,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,10,1025.4,1027.3,1023.8,1026.8,1028.6,1025.1,13.4,16.7,10.4,78,94,64,10.9,13.2,8.7,9.5,11.0,8.0,11.8,13.1,10.7,322,270,53,7,1.4,5.2,0.9,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,11,1023.4,1025.2,1021.9,1024.7,1026.6,1023.2,16.2,20.3,12.3,58,74,38,11.3,15.1,7.8,7.6,12.7,2.5,10.6,14.6,7.3,310,242,84,7,2.1,6.2,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,12,1022.9,1024.6,1021.7,1024.2,1025.9,1023.0,14.1,18.4,10.1,72,93,44,11.1,15.0,6.9,9.1,12.5,3.0,11.7,14.5,7.6,9,141,87,8,1.9,6.1,1.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,13,1020.6,1023.0,1018.7,1021.9,1024.3,1020.0,13.6,17.7,9.9,79,95,52,11.2,15.1,9.2,9.7,12.5,7.5,12.1,14.5,10.3,274,214,85,6,2.4,7.7,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.1,0.0,-990,-990
1210881,2022,2,14,1022.4,1026.6,1018.9,1023.7,1027.9,1020.3,13.5,18.7,8.5,64,95,33,9.4,12.7,5.8,5.9,12.0,1.4,9.5,14.0,6.8,305,304,32,7,2.4,8.9,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.2,0.3,-990,-990
1210881,2022,2,15,1027.9,1030.2,1025.8,1029.3,1031.5,1027.2,12.0,16.4,7.5,61,76,47,7.9,11.3,4.7,4.6,8.3,2.4,8.5,10.9,7.3,278,309,93,6,1.9,6.0,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,16,1029.6,1031.8,1027.6,1030.9,1033.2,1028.9,12.6,19.8,5.7,68,84,46,9.1,15.7,3.6,6.6,11.5,2.6,9.9,13.6,7.4,294,191,69,7,1.9,7.7,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,17,1024.8,1028.9,1020.0,1026.2,1030.2,1021.4,14.2,18.7,9.9,74,85,53,11.2,14.5,7.8,9.4,11.7,7.2,11.8,13.8,10.1,294,219,75,7,1.9,7.5,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,18,1018.5,1020.0,1017.1,1019.8,1021.4,1018.5,13.5,18.0,9.3,78,92,65,11.0,14.9,8.0,9.6,12.4,7.6,12.0,14.4,10.4,274,124,77,6,1.6,7.3,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,19,1019.3,1022.2,1017.6,1020.6,1023.6,1019.0,14.2,19.1,9.3,51,71,37,8.7,13.6,5.4,3.9,7.6,1.5,8.1,10.4,6.8,322,332,74,7,2.6,8.9,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,20,1024.4,1026.3,1022.2,1025.7,1027.6,1023.5,15.0,19.1,10.9,56,70,40,10.1,13.9,6.7,6.3,10.7,1.4,9.7,12.8,6.7,29,45,55,1,3.0,10.7,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,21,1024.8,1026.5,1023.0,1026.1,1027.8,1024.3,15.1,20.4,10.0,45,67,29,8.8,13.6,4.9,3.0,8.3,-1.9,7.7,11.0,5.3,20,79,69,8,2.2,7.5,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,22,1022.9,1024.7,1021.1,1024.2,1026.0,1022.4,17.5,21.9,11.7,38,60,29,9.9,12.8,6.1,2.8,7.5,-0.3,7.5,10.3,6.0,28,56,30,1,3.1,12.3,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,23,1018.8,1021.2,1017.0,1020.1,1022.6,1018.3,16.0,20.3,13.2,48,80,27,9.9,12.8,6.8,4.4,11.5,-0.3,8.5,13.5,6.0,34,68,29,1,2.9,9.4,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,24,1017.4,1018.4,1015.9,1018.7,1019.7,1017.2,15.4,18.3,13.1,86,95,77,13.8,17.1,11.2,13.1,15.8,10.2,15.0,18.0,12.4,43,124,50,1,2.3,8.4,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.7,0.4,-990,-990
1210881,2022,2,25,1016.2,1017.5,1014.7,1017.5,1018.8,1016.0,15.8,19.5,12.6,72,87,53,12.5,14.5,10.1,10.5,12.8,9.4,12.7,14.8,11.8,38,56,37,1,2.5,8.5,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,26,1016.0,1017.9,1014.3,1017.3,1019.2,1015.6,14.9,18.9,12.3,75,87,54,12.1,15.3,9.9,10.4,11.9,9.1,12.6,13.9,11.5,12,51,64,8,2.2,6.6,1.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,27,1019.1,1021.2,1017.6,1020.5,1022.5,1018.9,15.2,18.8,11.4,74,91,55,12.3,14.9,8.9,10.6,12.4,7.6,12.8,14.4,10.5,307,135,89,7,1.8,6.2,1.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,2,28,1023.8,1025.9,1021.2,1025.1,1027.2,1022.5,14.1,17.2,10.9,72,83,63,11.0,14.2,8.3,9.1,12.5,6.9,11.6,14.5,10.0,33,73,54,1,2.1,7.2,1.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,3,1,1024.5,1026.2,1022.5,1025.8,1027.5,1023.9,14.4,18.3,10.7,74,89,54,11.4,14.3,9.1,9.6,11.6,7.9,11.9,13.7,10.7,358,135,82,8,2.0,6.3,1.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,3,2,1022.9,1024.6,1021.0,1024.3,1025.9,1022.3,15.3,19.0,11.3,68,87,32,11.7,14.8,8.8,9.2,12.1,1.8,11.7,14.1,7.0,235,208,78,5,1.9,8.5,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,3,3,1020.0,1023.0,1017.2,1021.3,1024.3,1018.5,13.4,17.9,8.9,64,93,38,9.4,15.6,4.9,6.4,14.4,1.7,9.8,16.4,6.9,282,321,39,6,3.3,13.6,2.1,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,1.9,36.0,-990,-990
1210881,2022,3,4,1019.8,1021.3,1018.3,1021.1,1022.6,1019.6,13.5,19.2,8.9,45,61,28,7.4,10.4,4.8,1.2,3.9,-0.4,6.7,8.1,5.9,298,270,36,7,3.4,11.3,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,3,5,1015.4,1019.6,1011.0,1016.7,1021.0,1012.3,12.2,17.9,9.4,66,95,27,8.5,12.7,5.6,5.4,11.6,-2.7,9.2,13.6,5.0,277,191,54,6,2.5,11.1,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,9.0,12.9,-990,-990
1210881,2022,3,6,1010.9,1012.3,1009.7,1012.3,1013.6,1011.0,12.7,17.1,7.9,64,92,42,8.8,12.2,5.8,5.8,8.9,1.3,9.3,11.4,6.7,308,304,89,7,2.6,7.2,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.1,0.0,-990,-990
1210881,2022,3,7,1012.6,1015.9,1010.9,1013.9,1017.2,1012.2,13.0,17.9,6.8,51,70,29,7.7,10.7,3.1,2.7,6.0,-2.2,7.5,9.4,5.2,255,242,49,6,2.9,13.1,2.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,3,8,1017.8,1020.4,1014.9,1019.1,1021.7,1016.2,13.9,18.8,10.4,70,97,39,10.5,13.5,7.2,8.2,11.6,3.7,10.9,13.6,8.0,291,208,71,6,2.3,8.4,1.6,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,3.8,7.5,-990,-990
1210881,2022,3,9,1019.2,1020.4,1017.8,1020.6,1021.7,1019.1,12.6,16.5,7.9,78,88,63,10.2,14.1,5.5,8.8,11.9,5.1,11.4,13.9,8.8,341,68,88,8,2.0,7.4,1.4,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,3,10,1018.9,1020.8,1016.8,1020.2,1022.1,1018.2,13.6,18.1,7.5,73,91,56,10.5,13.6,6.0,8.6,11.6,5.6,11.2,13.6,9.1,230,219,80,5,2.3,7.2,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,3,11,1015.8,1018.7,1014.3,1017.1,1020.0,1015.6,14.2,15.9,8.9,85,97,73,12.5,15.4,7.1,11.7,15.1,7.2,13.8,17.1,10.1,240,208,50,5,3.1,10.4,1.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,15.7,60.0,-990,-990
1210881,2022,3,12,1017.0,1019.0,1014.2,1018.3,1020.3,1015.5,12.6,17.2,7.5,85,98,64,10.9,14.4,7.0,10.0,13.5,6.9,12.4,15.4,9.9,238,203,70,5,2.9,11.4,2.0,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,7.0,7.8,-990,-990
1210881,2022,3,13,1013.5,1016.9,1008.7,1014.8,1018.2,1010.0,13.2,16.6,9.3,78,97,59,10.8,13.6,8.1,9.2,13.6,7.2,11.7,15.6,10.2,260,208,73,6,1.7,10.1,1.2,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,4.3,25.7,-990,-990
1210881,2022,3,14,1004.4,1008.7,1001.5,1005.7,1010.0,1002.8,12.6,15.3,10.7,77,89,64,10.1,12.6,8.2,8.7,10.9,6.8,11.3,13.0,9.9,42,152,39,1,2.9,11.3,1.3,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,2.2,2.6,-990,-990
1210881,2022,3,15,1007.1,1009.7,1005.4,1008.4,1011.0,1006.7,11.7,12.7,10.9,94,97,84,10.9,11.9,10.1,10.7,11.4,9.8,12.8,13.4,12.1,331,135,89,7,1.9,6.9,0.8,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,8.2,21.2,-990,-990
1210881,2022,3,16,1011.4,1014.3,1009.2,1012.7,1015.7,1010.5,14.0,16.3,11.7,85,96,68,12.3,14.3,11.1,11.4,12.6,9.9,13.4,14.6,12.2,334,34,65,7,1.3,5.2,0.7,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.2,0.1,-990,-990
1210881,2022,3,17,1016.3,1019.1,1013.8,1017.6,1020.5,1015.1,16.3,19.9,13.8,63,80,49,12.0,14.2,10.2,9.2,10.6,6.9,11.7,12.7,9.9,354,17,27,8,2.5,7.4,0.9,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
1210881,2022,3,18,1018.9,1020.1,1017.6,1020.3,1021.5,1018.9,15.0,17.6,12.4,63,82,55,10.9,13.1,9.0,8.0,9.8,6.4,10.7,12.1,9.6,27,51,30,1,3.2,9.9,1.5,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,-990,0.0,0.0,-990,-990
